customer_id,recency_days,frequency,monetary_value,average_order_value,last_purchase_date,cluster
14158,40,1,507.66,507.66,2011-10-30 15:08:00,2
14159,20,11,4693.01,426.6372727272728,2011-11-20 12:36:00,2
14161,216,3,1110.52,370.17333333333335,2011-05-08 11:41:00,2
14162,174,2,289.36,144.68,2011-06-19 11:36:00,2
14163,87,4,2445.91,611.4775,2011-09-13 15:18:00,2
14164,71,2,1631.77,815.885,2011-09-30 12:24:00,2
14165,276,1,122.54,122.54,2011-03-09 12:39:00,2
14167,39,4,574.84,143.71,2011-10-31 14:29:00,2
14171,98,1,363.79,363.79,2011-09-02 16:43:00,2
14173,11,4,450.84,112.71,2011-11-29 11:54:00,2
14174,33,1,134.46,134.46,2011-11-06 13:17:00,2
14175,60,3,3222.3,1074.1,2011-10-11 11:55:00,2
14176,297,4,576.9000000000001,144.22500000000002,2011-02-15 13:12:00,2
14177,86,4,559.41,139.8525,2011-09-14 15:11:00,2
14178,9,7,1620.93,231.5614285714286,2011-12-01 12:01:00,2
14179,41,2,719.78,359.89,2011-10-30 12:07:00,2
14180,11,25,4748.52,189.9408,2011-11-29 10:56:00,2
14184,67,1,452.89,452.89,2011-10-04 12:43:00,2
14185,331,1,197.65,197.65,2011-01-12 13:52:00,2
14188,31,6,2054.36,342.3933333333334,2011-11-09 12:45:00,2
14189,2,15,4654.08,310.272,2011-12-07 15:55:00,2
14191,2,13,4684.76,360.36615384615385,2011-12-08 09:23:00,2
14193,68,2,853.39,426.695,2011-10-03 09:34:00,2
14194,5,21,11349.52,540.4533333333334,2011-12-05 10:38:00,2
14195,202,2,1012.0,506.0,2011-05-22 10:29:00,2
14196,107,1,335.52,335.52,2011-08-25 10:25:00,2
14198,18,4,701.4,175.35,2011-11-21 16:35:00,2
14199,218,1,185.4,185.4,2011-05-05 13:44:00,2
14201,60,7,747.44,106.77714285714286,2011-10-10 13:27:00,2
14204,2,1,161.03,161.03,2011-12-07 13:38:00,2
14205,17,2,466.7,233.35,2011-11-23 10:55:00,2
14206,239,1,328.16,328.16,2011-04-14 16:38:00,2
14208,95,1,151.74,151.74,2011-09-06 12:48:00,2
14209,11,6,2073.43,345.57166666666666,2011-11-29 10:18:00,2
14210,106,6,1905.84,317.64000000000004,2011-08-26 12:36:00,2
14211,53,9,2241.1,249.0111111111111,2011-10-17 13:23:00,2
14212,90,1,1070.48,1070.48,2011-09-11 12:45:00,2
14214,31,5,1004.38,200.876,2011-11-09 10:31:00,2
14215,12,6,1789.72,298.2866666666667,2011-11-28 12:19:00,2
14216,3,4,1839.3,459.825,2011-12-06 14:56:00,2
14217,2,17,2004.98,117.94,2011-12-08 11:53:00,2
14218,43,1,169.48000000000002,169.48000000000002,2011-10-28 10:00:00,2
14219,4,1,89.94,89.94,2011-12-05 16:23:00,2
14220,247,2,632.4,316.2,2011-04-06 13:23:00,2
14221,42,9,3432.8,381.4222222222222,2011-10-28 13:42:00,2
14222,177,1,683.17,683.17,2011-06-15 16:42:00,2
14223,92,3,991.13,330.37666666666667,2011-09-08 13:38:00,2
14224,110,4,1050.12,262.53,2011-08-21 13:24:00,2
14226,29,5,2232.19,446.438,2011-11-11 11:34:00,2
14227,26,10,3350.96,335.096,2011-11-13 15:48:00,2
14229,52,3,1547.2,515.7333333333333,2011-10-19 10:04:00,2
14231,184,3,925.71,308.57,2011-06-09 11:05:00,2
14232,43,5,2048.07,409.614,2011-10-28 11:09:00,2
14233,49,4,1462.72,365.68,2011-10-21 15:54:00,2
14234,22,4,775.46,193.865,2011-11-17 17:53:00,2
14235,75,5,3144.86,628.972,2011-09-25 14:37:00,2
14236,81,2,490.86,245.43,2011-09-20 09:13:00,2
14237,373,1,161.0,161.0,2010-12-01 13:20:00,2
14238,326,1,146.85,146.85,2011-01-17 14:40:00,2
14239,43,11,2380.85,216.4409090909091,2011-10-27 14:40:00,2
14240,30,2,890.34,445.17,2011-11-09 13:45:00,2
14241,184,1,213.7,213.7,2011-06-09 11:46:00,2
14242,235,2,280.55,140.275,2011-04-19 11:46:00,2
14243,9,10,2588.77,258.877,2011-12-01 11:12:00,2
14245,220,2,1693.45,846.725,2011-05-04 08:40:00,2
14246,111,3,1474.06,491.3533333333333,2011-08-21 11:50:00,2
14247,278,1,136.76999999999998,136.76999999999998,2011-03-06 15:21:00,2
14248,318,1,302.58,302.58,2011-01-25 14:45:00,2
14250,7,3,1904.05,634.6833333333333,2011-12-02 14:30:00,2
14251,2,5,2879.7000000000003,575.94,2011-12-08 08:32:00,2
14256,260,2,969.06,484.53,2011-03-24 13:17:00,2
14257,64,5,3099.7200000000003,619.9440000000001,2011-10-06 16:54:00,2
14258,9,9,12669.98,1407.7755555555557,2011-11-30 15:27:00,2
14259,142,1,120.0,120.0,2011-07-21 10:44:00,2
14261,51,2,1163.45,581.725,2011-10-20 10:04:00,2
14262,8,8,2618.23,327.27875,2011-12-01 14:17:00,2
14264,155,2,333.97,166.985,2011-07-08 10:20:00,2
14265,109,2,530.18,265.09,2011-08-22 13:32:00,2
14267,163,3,1516.24,505.41333333333336,2011-06-30 10:09:00,2
14270,332,1,492.65,492.65,2011-01-12 09:33:00,2
14271,226,1,112.32,112.32,2011-04-28 12:47:00,2
14272,74,2,437.96,218.98,2011-09-27 10:08:00,2
14273,51,4,559.97,139.9925,2011-10-19 13:20:00,2
14276,99,3,1119.74,373.2466666666666,2011-09-02 09:45:00,2
14277,15,3,4216.2,1405.4,2011-11-24 15:01:00,2
14280,197,1,134.04,134.04,2011-05-27 10:37:00,2
14282,3,15,3729.34,248.62266666666667,2011-12-06 17:04:00,2
14284,31,2,595.25,297.625,2011-11-09 08:11:00,2
14285,21,4,1910.01,477.5025,2011-11-18 14:50:00,2
14286,24,3,4628.75,1542.9166666666667,2011-11-16 10:34:00,2
14287,8,3,176.63,58.876666666666665,2011-12-01 13:25:00,2
14288,213,1,426.6,426.6,2011-05-10 13:22:00,2
14289,9,6,911.26,151.8766666666667,2011-12-01 11:44:00,2
14290,11,5,2314.65,462.93,2011-11-28 14:02:00,2
14291,2,11,3883.25,353.02272727272725,2011-12-08 10:26:00,2
14292,8,9,4871.93,541.3255555555556,2011-12-02 11:50:00,2
14293,3,4,1046.56,261.64,2011-12-06 15:17:00,2
14295,40,1,166.20000000000002,166.20000000000002,2011-10-30 15:50:00,2
14297,18,4,1305.33,326.3325,2011-11-22 09:06:00,2
14298,8,44,51527.3,1171.075,2011-12-01 13:12:00,2
14299,8,9,3965.62,440.6244444444444,2011-12-01 16:05:00,2
14300,19,1,43.2,43.2,2011-11-21 08:57:00,2
14301,117,1,640.14,640.14,2011-08-14 15:33:00,2
14304,223,1,383.45,383.45,2011-05-01 11:50:00,2
14305,71,3,1858.96,619.6533333333333,2011-09-29 15:29:00,2
14306,51,2,2093.32,1046.66,2011-10-19 13:23:00,2
14307,89,6,2995.72,499.2866666666666,2011-09-12 09:38:00,2
14309,8,9,2352.53,261.39222222222224,2011-12-01 13:33:00,2
14311,243,1,310.26,310.26,2011-04-11 10:14:00,2
14312,47,6,1611.59,268.5983333333333,2011-10-24 09:46:00,2
14314,107,1,120.0,120.0,2011-08-25 10:39:00,2
14315,45,6,2481.13,413.5216666666667,2011-10-26 12:06:00,2
14317,65,1,508.58,508.58,2011-10-06 10:44:00,2
14320,207,2,477.79,238.895,2011-05-17 09:24:00,2
14321,11,5,1530.75,306.15,2011-11-29 09:47:00,2
14323,115,2,605.0600000000001,302.53000000000003,2011-08-17 11:37:00,2
14326,242,1,183.85,183.85,2011-04-11 15:04:00,2
14327,163,1,311.65,311.65,2011-06-29 13:58:00,2
14329,17,7,5014.84,716.4057142857143,2011-11-22 15:50:00,2
14331,124,2,462.66,231.33,2011-08-07 13:17:00,2
14332,23,3,866.31,288.77,2011-11-17 11:54:00,2
14333,68,1,415.2,415.2,2011-10-03 10:38:00,2
14334,17,8,2552.21,319.02625,2011-11-23 10:01:00,2
14335,16,2,468.26,234.13,2011-11-23 13:41:00,2
14336,17,4,1614.91,403.7275,2011-11-23 11:40:00,2
14338,161,2,588.22,294.11,2011-07-01 14:08:00,2
14339,243,1,309.52,309.52,2011-04-11 11:06:00,2
14340,219,1,134.7,134.7,2011-05-05 09:44:00,2
14341,45,8,2182.28,272.785,2011-10-25 15:48:00,2
14342,21,4,668.5600000000001,167.14,2011-11-18 13:21:00,2
14344,127,8,889.9300000000001,111.24125,2011-08-04 13:51:00,2
14345,39,1,108.98,108.98,2011-11-01 09:51:00,2
14346,121,2,1021.58,510.79,2011-08-11 09:47:00,2
14348,260,1,409.57,409.57,2011-03-24 16:23:00,2
14349,10,1,133.5,133.5,2011-11-29 15:39:00,2
14350,274,1,282.93,282.93,2011-03-10 14:14:00,2
14351,165,1,51.0,51.0,2011-06-28 11:56:00,2
14352,157,4,1078.96,269.74,2011-07-05 15:41:00,2
14353,215,1,90.6,90.6,2011-05-08 16:06:00,2
14354,6,2,163.62,81.81,2011-12-04 11:32:00,2
14355,366,1,174.4,174.4,2010-12-09 12:16:00,2
14356,80,2,701.23,350.615,2011-09-21 09:18:00,2
14357,43,1,225.77,225.77,2011-10-27 16:23:00,2
14359,19,3,912.18,304.06,2011-11-20 13:17:00,2
14360,32,4,2128.23,532.0575,2011-11-08 09:12:00,2
14362,22,1,161.2,161.2,2011-11-17 15:08:00,2
14364,109,8,3717.35,464.66875,2011-08-23 11:01:00,2
14367,8,16,9261.52,578.845,2011-12-01 13:19:00,2
14368,320,1,155.0,155.0,2011-01-24 09:52:00,2
14371,295,1,100.5,100.5,2011-02-17 16:35:00,2
14373,358,1,76.55,76.55,2010-12-16 15:40:00,2
14375,185,1,257.68,257.68,2011-06-07 13:44:00,2
14377,191,2,617.05,308.525,2011-06-01 13:32:00,2
14379,44,2,348.1,174.05,2011-10-26 16:43:00,2
14381,52,1,202.68,202.68,2011-10-18 17:10:00,2
14382,26,1,626.0699999999999,626.0699999999999,2011-11-13 16:18:00,2
14383,38,3,1247.69,415.8966666666667,2011-11-01 15:53:00,2
14385,9,3,202.11,67.37,2011-11-30 15:36:00,2
14386,297,1,142.4,142.4,2011-02-16 09:45:00,2
14387,33,3,1770.56,590.1866666666666,2011-11-07 12:29:00,2
14388,10,8,3212.84,401.605,2011-11-29 13:32:00,2
14389,65,2,1043.46,521.73,2011-10-05 15:17:00,2
14390,10,9,4652.82,516.98,2011-11-29 13:49:00,2
14393,218,1,67.95,67.95,2011-05-05 18:16:00,2
14395,2,9,3507.71,389.74555555555554,2011-12-07 14:34:00,2
14396,65,2,487.99,243.995,2011-10-05 16:09:00,2
14397,3,19,2612.96,137.52421052631578,2011-12-07 09:22:00,2
14400,149,1,574.7,574.7,2011-07-13 15:50:00,2
14401,4,13,4051.48,311.6523076923077,2011-12-05 13:30:00,2
14403,130,4,1475.81,368.9525,2011-08-01 12:57:00,2
14404,34,6,1474.32,245.72,2011-11-06 12:30:00,2
14406,119,1,156.75,156.75,2011-08-12 16:54:00,2
14407,107,6,2157.73,359.62166666666667,2011-08-24 14:02:00,2
14408,11,7,2606.53,372.3614285714286,2011-11-29 11:41:00,2
14409,71,6,2059.4500000000003,343.2416666666668,2011-09-29 18:18:00,2
14410,92,9,1105.07,122.78555555555556,2011-09-08 15:08:00,2
14411,311,1,1063.0,1063.0,2011-02-02 10:56:00,2
14412,43,2,770.03,385.015,2011-10-28 10:45:00,2
14413,362,1,122.7,122.7,2010-12-12 13:37:00,2
14414,92,7,1496.98,213.8542857142857,2011-09-09 12:09:00,2
14415,1,13,5900.28,453.86769230769227,2011-12-08 14:38:00,2
14416,22,2,490.22,245.11,2011-11-17 15:22:00,2
14418,4,3,1937.25,645.75,2011-12-06 11:39:00,2
14419,11,6,1058.06,176.34333333333333,2011-11-29 11:22:00,2
14420,99,1,387.52,387.52,2011-09-01 18:07:00,2
14421,57,2,813.11,406.555,2011-10-13 13:24:00,2
14422,1,6,4263.64,710.6066666666667,2011-12-09 11:26:00,2
14423,218,1,265.2,265.2,2011-05-05 15:12:00,2
14424,18,1,322.08,322.08,2011-11-22 11:48:00,2
14426,24,10,4481.67,448.167,2011-11-16 12:25:00,2
14427,50,2,363.34,181.67,2011-10-20 14:23:00,2
14428,7,5,1244.83,248.966,2011-12-02 13:17:00,2
14431,303,1,470.36,470.36,2011-02-10 10:40:00,2
14432,10,6,2255.51,375.91833333333335,2011-11-30 08:04:00,2
14434,22,6,1372.8,228.8,2011-11-18 08:56:00,2
14436,99,1,89.06,89.06,2011-09-02 10:13:00,2
14437,366,1,63.0,63.0,2010-12-09 09:27:00,2
14438,306,1,131.9,131.9,2011-02-06 14:56:00,2
14439,320,1,2661.24,2661.24,2011-01-24 11:39:00,2
14440,8,5,2357.6800000000003,471.53600000000006,2011-12-01 15:42:00,2
14441,1,4,1712.89,428.2225,2011-12-09 09:07:00,2
14442,205,2,1589.82,794.91,2011-05-19 11:36:00,2
14443,54,4,1420.2,355.05,2011-10-17 10:10:00,2
14446,1,4,1039.58,259.895,2011-12-09 11:34:00,2
14447,19,5,1163.23,232.646,2011-11-21 08:28:00,2
14448,9,2,375.35,187.675,2011-11-30 13:50:00,2
14449,19,4,907.1,226.775,2011-11-21 12:06:00,2
14450,181,3,483.25,161.08333333333334,2011-06-12 10:46:00,2
14451,60,2,662.59,331.295,2011-10-10 13:38:00,2
14452,11,2,264.44,132.22,2011-11-29 12:06:00,2
14453,190,1,119.93,119.93,2011-06-02 14:15:00,2
14456,5,9,3062.4,340.26666666666665,2011-12-04 13:59:00,2
14457,311,1,113.64,113.64,2011-02-02 09:39:00,2
14459,155,1,1837.92,1837.92,2011-07-07 13:35:00,2
14460,110,3,434.34,144.78,2011-08-21 14:19:00,2
14461,148,3,2103.06,701.02,2011-07-14 17:11:00,2
14462,66,11,2004.02,182.1836363636364,2011-10-04 15:55:00,2
14463,98,3,529.62,176.54,2011-09-02 15:20:00,2
14465,247,3,1058.62,352.8733333333334,2011-04-07 12:38:00,2
14466,29,7,2272.4,324.62857142857143,2011-11-10 14:07:00,2
14467,18,4,598.76,149.69,2011-11-22 12:48:00,2
14470,12,2,461.19,230.595,2011-11-28 10:31:00,2
14472,104,8,1936.84,242.105,2011-08-28 11:01:00,2
14473,74,2,234.34000000000003,117.17000000000002,2011-09-26 15:10:00,2
14474,46,1,547.66,547.66,2011-10-24 13:26:00,2
14475,72,3,925.85,308.6166666666667,2011-09-29 10:46:00,2
14476,257,1,215.7,215.7,2011-03-27 15:39:00,2
14477,20,4,1309.6,327.4,2011-11-20 11:11:00,2
14479,254,2,316.25,158.125,2011-03-31 09:07:00,2
14480,11,1,279.05,279.05,2011-11-28 16:35:00,2
14481,165,2,636.51,318.255,2011-06-28 10:38:00,2
14482,18,6,2068.15,344.69166666666666,2011-11-21 13:14:00,2
14483,282,1,137.1,137.1,2011-03-03 10:26:00,2
14484,50,1,321.92,321.92,2011-10-20 14:11:00,2
14485,39,1,165.75,165.75,2011-11-01 12:25:00,2
14487,27,6,1196.33,199.3883333333333,2011-11-13 12:17:00,2
14488,68,1,1064.28,1064.28,2011-10-03 09:30:00,2
14489,207,1,463.38,463.38,2011-05-16 14:51:00,2
14491,175,2,340.93,170.465,2011-06-17 15:22:00,2
14493,7,5,2383.24,476.648,2011-12-02 16:14:00,2
14494,26,1,139.56,139.56,2011-11-14 09:21:00,2
14495,51,2,123.8,61.9,2011-10-20 12:28:00,2
14496,312,2,538.8100000000001,269.40500000000003,2011-02-01 09:01:00,2
14497,309,1,475.37,475.37,2011-02-03 17:01:00,2
14498,43,5,1957.32,391.464,2011-10-28 12:09:00,2
14499,26,3,815.32,271.77333333333337,2011-11-13 13:01:00,2
14500,88,3,356.85,118.95,2011-09-12 16:45:00,2
14501,184,2,251.21,125.605,2011-06-09 12:02:00,2
14502,20,11,2470.67,224.60636363636365,2011-11-20 11:50:00,2
14503,3,6,3543.26,590.5433333333334,2011-12-06 13:30:00,2
14504,47,4,673.26,168.315,2011-10-23 16:00:00,2
14505,17,8,5905.64,738.205,2011-11-22 15:45:00,2
14506,17,5,2012.17,402.434,2011-11-22 13:02:00,2
14507,24,6,1383.18,230.53,2011-11-16 12:21:00,2
14508,22,2,276.42,138.21,2011-11-17 19:48:00,2
14511,11,5,1314.81,262.962,2011-11-28 17:05:00,2
14512,188,2,275.28,137.64,2011-06-05 12:39:00,2
14513,101,3,455.59,151.86333333333334,2011-08-31 11:25:00,2
14514,61,3,1055.35,351.7833333333333,2011-10-09 16:05:00,2
14515,18,6,2102.09,350.34833333333336,2011-11-22 11:37:00,2
14517,33,2,330.45,165.225,2011-11-06 14:20:00,2
14518,64,1,174.37,174.37,2011-10-06 14:43:00,2
14520,2,2,270.6,135.3,2011-12-08 09:46:00,2
14522,24,4,974.54,243.635,2011-11-15 13:24:00,2
14523,108,1,241.09,241.09,2011-08-23 13:13:00,2
14524,32,9,1867.68,207.52,2011-11-08 12:29:00,2
14525,20,9,4332.2,481.3555555555556,2011-11-20 11:37:00,2
14527,3,55,8508.82,154.7058181818182,2011-12-07 12:19:00,2
14528,37,1,364.22,364.22,2011-11-02 17:09:00,2
14529,60,3,620.04,206.68,2011-10-10 15:27:00,2
14530,26,6,2925.91,487.6516666666666,2011-11-14 10:38:00,2
14532,236,4,932.85,233.2125,2011-04-17 13:05:00,2
14533,25,7,1949.72,278.5314285714286,2011-11-15 12:05:00,2
14534,3,18,4447.05,247.0583333333333,2011-12-07 12:19:00,2
14535,60,3,2864.19,954.73,2011-10-10 15:39:00,2
14536,260,1,171.8,171.8,2011-03-25 12:21:00,2
14537,58,1,355.56,355.56,2011-10-13 10:54:00,2
14538,65,2,388.25,194.125,2011-10-06 10:31:00,2
14539,16,2,537.48,268.74,2011-11-24 09:50:00,2
14540,10,3,996.26,332.08666666666664,2011-11-30 10:15:00,2
14541,59,8,1461.65,182.70625,2011-10-12 10:08:00,2
14542,186,1,103.25,103.25,2011-06-07 08:19:00,2
14543,29,16,3630.33,226.895625,2011-11-11 12:45:00,2
14544,24,2,2024.45,1012.225,2011-11-15 15:06:00,2
14546,5,5,2578.09,515.618,2011-12-04 13:00:00,2
14547,4,8,4007.54,500.9425,2011-12-06 11:06:00,2
14548,151,2,652.8,326.4,2011-07-12 12:19:00,2
14549,311,1,289.24,289.24,2011-02-01 13:47:00,2
14550,11,2,765.62,382.81,2011-11-29 12:12:00,2
14551,18,2,186.23,93.115,2011-11-21 13:36:00,2
14552,152,1,165.07,165.07,2011-07-11 12:49:00,2
14553,19,5,859.27,171.85399999999998,2011-11-20 13:20:00,2
14554,10,4,2381.04,595.26,2011-11-29 16:44:00,2
14555,57,2,324.14,162.07,2011-10-13 16:24:00,2
14557,85,1,788.38,788.38,2011-09-15 15:48:00,2
14560,7,22,2237.77,101.71681818181818,2011-12-02 15:22:00,2
14561,76,3,1080.76,360.25333333333333,2011-09-25 12:39:00,2
14562,4,18,5074.77,281.9316666666667,2011-12-06 11:05:00,2
14565,96,4,3099.12,774.78,2011-09-05 09:07:00,2
14566,111,1,1432.0,1432.0,2011-08-21 11:05:00,2
14567,57,2,1530.36,765.1800000000001,2011-10-14 10:21:00,2
14569,1,1,227.39,227.39,2011-12-08 14:58:00,2
14570,281,2,218.06,109.03,2011-03-04 10:58:00,2
14572,3,7,2832.84,404.6914285714286,2011-12-06 14:40:00,2
14573,180,9,1653.42,183.7133333333333,2011-06-13 11:15:00,2
14576,372,1,35.400000000000006,35.400000000000006,2010-12-02 17:51:00,2
14577,13,4,859.71,214.9275,2011-11-27 12:47:00,2
14578,3,1,168.63,168.63,2011-12-06 17:18:00,2
14581,17,1,138.6,138.6,2011-11-23 12:39:00,2
14582,41,1,114.11,114.11,2011-10-30 11:56:00,2
14583,6,5,1052.55,210.51,2011-12-04 12:32:00,2
14584,169,4,1042.26,260.565,2011-06-23 18:33:00,2
14585,50,1,157.05,157.05,2011-10-20 14:33:00,2
14586,277,1,237.36,237.36,2011-03-08 10:04:00,2
14587,19,9,1601.14,177.9044444444445,2011-11-21 11:34:00,2
14589,372,1,39.75,39.75,2010-12-03 11:42:00,2
14591,15,4,1447.14,361.785,2011-11-24 13:57:00,2
14592,35,3,570.46,190.1533333333333,2011-11-04 16:35:00,2
14593,22,3,617.99,205.99666666666667,2011-11-18 12:48:00,2
14594,7,2,379.83,189.915,2011-12-02 13:28:00,2
14595,20,6,1740.6,290.1,2011-11-20 12:12:00,2
14597,11,2,883.15,441.575,2011-11-28 13:13:00,2
14598,44,1,221.97,221.97,2011-10-26 13:19:00,2
14600,306,1,393.33,393.33,2011-02-07 09:48:00,2
14601,11,1,213.96,213.96,2011-11-29 09:48:00,2
14603,275,1,660.0,660.0,2011-03-10 10:27:00,2
14606,1,93,12156.65,130.71666666666667,2011-12-08 19:28:00,2
14607,16,14,16569.5,1183.5357142857142,2011-11-24 10:35:00,2
14608,4,4,1785.15,446.2875,2011-12-05 16:52:00,2
14609,72,4,601.56,150.39,2011-09-28 12:54:00,2
14616,243,3,406.08,135.36,2011-04-11 09:54:00,2
14618,9,3,553.44,184.48,2011-11-30 13:45:00,2
14619,246,1,394.44,394.44,2011-04-08 07:37:00,2
14620,206,2,412.78,206.39,2011-05-18 11:58:00,2
14621,1,5,1788.36,357.672,2011-12-08 16:22:00,2
14622,185,1,320.58000000000004,320.58000000000004,2011-06-08 12:42:00,2
14623,32,5,889.25,177.85,2011-11-07 13:56:00,2
14624,57,2,225.85,112.925,2011-10-13 13:44:00,2
14625,196,2,899.63,449.815,2011-05-27 15:32:00,2
14626,24,4,2791.27,697.8175,2011-11-16 10:37:00,2
14628,91,2,671.96,335.98,2011-09-09 14:58:00,2
14629,4,2,959.01,479.505,2011-12-05 16:55:00,2
14631,51,3,1006.98,335.66,2011-10-20 11:17:00,2
14632,263,1,114.56,114.56,2011-03-22 08:49:00,2
14633,266,1,344.90000000000003,344.90000000000003,2011-03-18 17:07:00,2
14636,36,2,609.85,304.925,2011-11-03 16:12:00,2
14638,51,1,443.6,443.6,2011-10-20 10:10:00,2
14639,52,6,2984.49,497.415,2011-10-18 15:06:00,2
14640,24,6,2125.08,354.18,2011-11-15 13:07:00,2
14641,22,1,110.46,110.46,2011-11-18 10:42:00,2
14642,59,1,96.12,96.12,2011-10-12 11:08:00,2
14643,170,2,693.8100000000001,346.90500000000003,2011-06-22 14:41:00,2
14644,68,2,830.76,415.38,2011-10-03 08:30:00,2
14645,157,2,597.09,298.545,2011-07-06 09:15:00,2
14646,2,73,280206.02,3838.4386301369855,2011-12-08 12:12:00,2
14647,201,1,243.22,243.22,2011-05-22 13:40:00,2
14649,5,4,1417.29,354.3225,2011-12-05 12:30:00,2
14651,67,2,654.6,327.3,2011-10-03 15:52:00,2
14652,77,1,114.18,114.18,2011-09-23 14:21:00,2
14653,1,7,1947.55,278.2214285714286,2011-12-08 13:45:00,2
14655,8,4,1932.23,483.0575,2011-12-01 16:28:00,2
14656,169,2,291.05,145.525,2011-06-23 13:51:00,2
14657,18,4,848.22,212.055,2011-11-22 12:47:00,2
14658,5,2,247.15,123.575,2011-12-04 15:35:00,2
14659,9,9,2529.93,281.1033333333333,2011-12-01 12:17:00,2
14660,87,2,285.74,142.87,2011-09-14 11:34:00,2
14661,27,1,107.95,107.95,2011-11-13 11:51:00,2
14662,29,4,771.17,192.7925,2011-11-11 12:13:00,2
14664,20,2,637.89,318.945,2011-11-20 10:59:00,2
14665,61,5,1835.7,367.14,2011-10-10 09:14:00,2
14666,24,1,195.25,195.25,2011-11-15 12:57:00,2
14667,11,25,9241.2,369.648,2011-11-29 11:30:00,2
14669,242,3,1269.99,423.33,2011-04-12 11:43:00,2
14670,280,2,411.53,205.765,2011-03-04 14:13:00,2
14672,235,2,765.55,382.775,2011-04-19 10:19:00,2
14673,3,5,1736.4,347.28000000000003,2011-12-06 14:31:00,2
14675,16,1,604.75,604.75,2011-11-23 12:58:00,2
14676,31,6,2548.24,424.7066666666667,2011-11-08 13:29:00,2
14680,25,16,28754.11,1797.131875,2011-11-14 16:59:00,2
14681,71,3,498.95,166.31666666666666,2011-09-29 15:52:00,2
14682,188,2,52.0,26.0,2011-06-05 12:12:00,2
14684,26,5,1236.28,247.256,2011-11-14 11:33:00,2
14687,107,1,628.38,628.38,2011-08-25 11:59:00,2
14688,8,21,5630.87,268.13666666666666,2011-12-02 12:26:00,2
14689,209,1,112.8,112.8,2011-05-15 11:22:00,2
14690,44,2,371.7,185.85,2011-10-26 15:39:00,2
14691,31,5,2114.33,422.866,2011-11-09 12:30:00,2
14692,137,4,591.55,147.8875,2011-07-25 15:08:00,2
14693,265,1,172.9,172.9,2011-03-20 12:50:00,2
14696,4,7,2078.95,296.99285714285713,2011-12-05 13:43:00,2
14697,218,2,188.61,94.305,2011-05-05 15:39:00,2
14698,2,5,1250.76,250.152,2011-12-08 12:26:00,2
14699,214,1,109.13,109.13,2011-05-09 14:54:00,2
14700,32,3,2235.3,745.1,2011-11-07 14:40:00,2
14701,11,9,2549.37,283.2633333333333,2011-11-29 12:38:00,2
14702,1,17,3292.14,193.65529411764703,2011-12-08 19:29:00,2
14703,15,1,318.17,318.17,2011-11-25 09:23:00,2
14704,11,9,1546.91,171.8788888888889,2011-11-28 12:51:00,2
14705,199,1,179.0,179.0,2011-05-25 12:39:00,2
14708,3,3,1126.37,375.45666666666665,2011-12-07 08:21:00,2
14709,15,13,4921.04,378.5415384615384,2011-11-24 15:41:00,2
14710,14,4,606.13,151.5325,2011-11-25 14:53:00,2
14711,10,11,2868.8,260.8,2011-11-29 14:58:00,2
14712,29,3,917.07,305.69,2011-11-10 12:59:00,2
14713,9,11,2666.36,242.39636363636365,2011-11-30 16:26:00,2
14714,24,1,160.19,160.19,2011-11-15 13:07:00,2
14715,25,4,867.38,216.845,2011-11-15 12:10:00,2
14716,43,2,329.68,164.84,2011-10-27 17:29:00,2
14719,2,5,1602.13,320.42600000000004,2011-12-08 12:43:00,2
14720,6,3,663.81,221.27,2011-12-04 12:02:00,2
14722,147,1,187.92,187.92,2011-07-15 14:58:00,2
14723,10,6,1158.3,193.05,2011-11-29 15:23:00,2
14725,25,1,718.08,718.08,2011-11-15 12:42:00,2
14727,274,1,268.58,268.58,2011-03-10 14:45:00,2
14729,374,1,313.49,313.49,2010-12-01 12:43:00,2
14730,1,8,2005.06,250.6325,2011-12-08 14:39:00,2
14731,47,3,380.02,126.67333333333332,2011-10-23 15:54:00,2
14732,8,8,2702.49,337.81125000000003,2011-12-01 14:34:00,2
14733,16,12,9585.91,798.8258333333333,2011-11-23 15:39:00,2
14735,4,32,6065.69,189.5528125,2011-12-06 12:09:00,2
14737,4,3,1164.55,388.1833333333333,2011-12-06 10:16:00,2
14738,43,7,1314.45,187.77857142857144,2011-10-28 08:56:00,2
14739,4,7,3902.28,557.4685714285714,2011-12-05 16:54:00,2
14740,197,3,1448.21,482.7366666666667,2011-05-26 18:17:00,2
14741,12,6,1400.34,233.39,2011-11-28 08:48:00,2
14744,16,7,1099.98,157.14,2011-11-23 12:51:00,2
14745,113,5,1220.26,244.052,2011-08-19 10:05:00,2
14747,249,1,328.2,328.2,2011-04-04 14:09:00,2
14748,29,5,1415.75,283.15,2011-11-10 18:33:00,2
14752,44,1,389.64,389.64,2011-10-27 11:55:00,2
14753,87,1,563.15,563.15,2011-09-13 14:50:00,2
14754,45,2,638.05,319.025,2011-10-26 12:01:00,2
14755,10,11,5010.28,455.48,2011-11-30 11:24:00,2
14756,15,1,738.96,738.96,2011-11-24 18:13:00,2
14757,75,1,420.5,420.5,2011-09-25 14:36:00,2
14758,145,4,1484.06,371.015,2011-07-18 08:21:00,2
14759,5,3,1625.97,541.99,2011-12-05 12:03:00,2
14760,297,1,89.2,89.2,2011-02-15 16:27:00,2
14761,59,2,255.9,127.95,2011-10-12 12:10:00,2
